batch,fg_code,prod_desc
41962HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41963HJ2,40452,Potassium Chl ER Tab USP 20mEq 500 AB3
41964HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41965HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41966HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
41967HF1,40893,Carbi + Levo tab USP 25/250mg 100 Tru
41968HF1,40893,Carbi + Levo tab USP 25/250mg 100 Tru
41969HJ1,40894,Carbi + Levo tab USP 25/250mg 500 Tru
41970GB1,40671,Nitroglycerin Sub Tab USP 0.3mg 1x100
41971HC1,40516,Glipizide Tab USP 2.5 mg 30
41971HF1,40867,Glipizide Tab USP 2.5 mg 100 Tru
41971HK1,40517,Glipizide Tab USP 2.5 mg 1000
41972HJ1,40897,Carbi + Levo tab USP 25/100mg 500 Tru
41973HC1,40484,Carbi + Levo tab USP 25/250mg 30
41973HF1,40485,Carbi + Levo tab USP 25/250mg 100
41973HF2,40893,Carbi + Levo tab USP 25/250mg 100 Tru
41973HK1,40486,Carbi + Levo tab USP 25/250mg 1000
41974HF1,40565,Baclofen Tab USP 20mg 100
41975HF1,40565,Baclofen Tab USP 20mg 100
41975HJ1,40727,Baclofen Tab USP 20mg 500
41976HK1,40729,Baclofen Tab USP 20mg 1000
41977HF1,40019,Baclofen Tab USP 20mg 100 TRU
41977HK1,40021,Baclofen Tab USP 20mg 1000 TRU
41978HK1,40021,Baclofen Tab USP 20mg 1000 TRU
41979SI1,40816,Potassium Chl Ora sol 20mEq 50
41980HK1,40702,Tramadol HCl Tab USP 50mg 1000
41981HK1,40702,Tramadol HCl Tab USP 50mg 1000
41982HK1,40702,Tramadol HCl Tab USP 50mg 1000
41983HK1,40702,Tramadol HCl Tab USP 50mg 1000
41984HK1,40702,Tramadol HCl Tab USP 50mg 1000
41985HK1,40702,Tramadol HCl Tab USP 50mg 1000
41986HK1,40702,Tramadol HCl Tab USP 50mg 1000
41987HK1,40702,Tramadol HCl Tab USP 50mg 1000
41988HK1,40702,Tramadol HCl Tab USP 50mg 1000
41989HK1,40702,Tramadol HCl Tab USP 50mg 1000
41990HK1,40702,Tramadol HCl Tab USP 50mg 1000
41991HK1,40706,Sildenafil Tab USP 100mg 1000
41992HK1,40706,Sildenafil Tab USP 100mg 1000
41993HK1,40706,Sildenafil Tab USP 100mg 1000
41994HK1,40706,Sildenafil Tab USP 100mg 1000
41995HF1,40140,Amantadine HCl Cap USP 100mg 100
41996BD1,40225,Loratadine OD Tab USP 10mg 1x10
41996BH1,40224,Loratadine OD Tab USP 10mg 3x10
41997BH1,40224,Loratadine OD Tab USP 10mg 3x10
41998HF1,40500,Pot. Chl ER Tab USP 15mEq 100 AB1
42000HF1,40695,Midodrine HCl Tab USP 5 mg 100
42001HF1,40695,Midodrine HCl Tab USP 5 mg 100
42002HF1,40695,Midodrine HCl Tab USP 5 mg 100
42003HJ1,40618,Carvedilol Tab USP 6.25mg 500
42004HJ1,40618,Carvedilol Tab USP 6.25mg 500
42005HF1,40710,Clonazepam Tab USP 0.5mg 100
42005HK1,40711,Clonazepam Tab USP 0.5mg 1000
42006HK1,40711,Clonazepam Tab USP 0.5mg 1000
42007HF1,40891,Carbi + Levo tab USP 10/100mg 100 Tru
42012HJ1,40595,Baclofen Tab USP 10mg 500
42013HJ1,40595,Baclofen Tab USP 10mg 500
42014HF1,40601,Baclofen Tab USP 5mg 100
42015HF1,40601,Baclofen Tab USP 5mg 100
42016HJ1,40797,Clonazepam Tab USP 1mg 500
42017HJ1,40797,Clonazepam Tab USP 1mg 500
42021SH1,40217,Potassium Chl Ora sol 20mEq 30
42022NA1,40886,Ipratropium Bro. Nasal Spray 0.06% 15 ml
42025HF1,40307,Buspirone HCl Tab USP 5mg 100
42026HF1,40307,Buspirone HCl Tab USP 5mg 100
42027HF1,40307,Buspirone HCl Tab USP 5mg 100
42028HF1,40307,Buspirone HCl Tab USP 5mg 100
42029HF1,40307,Buspirone HCl Tab USP 5mg 100
42030HF1,40307,Buspirone HCl Tab USP 5mg 100
42030HJ1,40308,Buspirone HCl Tab USP 5mg 500
42031HJ1,40308,Buspirone HCl Tab USP 5mg 500
42032HJ1,40308,Buspirone HCl Tab USP 5mg 500
42033HJ1,40308,Buspirone HCl Tab USP 5mg 500
42035NA1,40886,Ipratropium Bro. Nasal Spray 0.06% 15 ml
42036NA1,40886,Ipratropium Bro. Nasal Spray 0.06% 15 ml
42037HJ1,40622,Carvedilol Tab USP 25mg 500
42038HJ1,40622,Carvedilol Tab USP 25mg 500
42039HJ1,40622,Carvedilol Tab USP 25mg 500
42040HF1,40891,Carbi + Levo tab USP 10/100mg 100 Tru
42041HF1,40891,Carbi + Levo tab USP 10/100mg 100 Tru
42041HJ1,40892,Carbi + Levo tab USP 10/100mg 500 Tru
42042HJ1,40012,Cyclobenzaprine HCl Tab USP 10mg 500 TRU
42042HK1,40166,Cyclobenzaprine HCL Tab USP 10mg1000 TRU
42043HK1,40166,Cyclobenzaprine HCL Tab USP 10mg1000 TRU
42044HK1,40166,Cyclobenzaprine HCL Tab USP 10mg1000 TRU
42045HK1,40166,Cyclobenzaprine HCL Tab USP 10mg1000 TRU
42046HK1,40166,Cyclobenzaprine HCL Tab USP 10mg1000 TRU
42047HJ1,40012,Cyclobenzaprine HCl Tab USP 10mg 500 TRU
42047HK1,40166,Cyclobenzaprine HCL Tab USP 10mg1000 TRU
42051HJ1,40622,Carvedilol Tab USP 25mg 500
42052HJ1,40622,Carvedilol Tab USP 25mg 500
42053HF1,40604,Amitriptyline HCl Tab USP 25mg 100
42054HF1,40604,Amitriptyline HCl Tab USP 25mg 100
42054HK1,40605,Amitriptyline HCl Tab USP 25mg 1000
42055HK1,40605,Amitriptyline HCl Tab USP 25mg 1000
42056HJ1,40797,Clonazepam Tab USP 1mg 500
42057HK1,40714,Clonazepam Tab USP 1mg 1000
42058HK1,40714,Clonazepam Tab USP 1mg 1000
42066HC1,41243,Tramadol HCl Tab USP 100mg Unco 30
42066HF1,41244,Tramadol HCl Tab USP 100mg Unco 100
42066HF2,40742,Tramadol HCl Tab USP 100mg 100
42066HJ1,41245,Tramadol HCl Tab USP 100mg Unco 500
42066HK1,41246,Tramadol HCl Tab USP 100mg Unco 1000
42067HC1,40497,Tramadol HCL Tab USP 25mg 30
42067HC2,41232,Tramadol HCl Tab USP 25mg  Unco 30
42067HF1,40498,Tramadol HCL Tab USP 25mg 100
42067HF2,41233,Tramadol HCl Tab USP 25mg  Unco 100
42067HJ1,41234,Tramadol HCl Tab USP 25mg  Unco 500
42067HK1,40499,Tramadol HCL Tab USP 25mg 1000
42067HK2,41235,Tramadol HCl Tab USP 25mg  Unco 1000
42068HJ1,40622,Carvedilol Tab USP 25mg 500
42069HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
42074HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
42075HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
42077HJ1,40897,Carbi + Levo tab USP 25/100mg 500 Tru
42078HJ1,40897,Carbi + Levo tab USP 25/100mg 500 Tru
42079HJ1,40897,Carbi + Levo tab USP 25/100mg 500 Tru
42080HJ1,40897,Carbi + Levo tab USP 25/100mg 500 Tru
42083HF1,40649,Metolazone Tab USP 2.5mg 100
42084HF1,40649,Metolazone Tab USP 2.5mg 100
42085HF1,40335,Diclofenac Pot Tab USP 50mg 100
42088HF1,40140,Amantadine HCl Cap USP 100mg 100
42089HF1,40140,Amantadine HCl Cap USP 100mg 100
42090HF1,40140,Amantadine HCl Cap USP 100mg 100
42091HF1,40140,Amantadine HCl Cap USP 100mg 100
42092HF1,40604,Amitriptyline HCl Tab USP 25mg 100
42093HF1,40604,Amitriptyline HCl Tab USP 25mg 100
42094HK1,40605,Amitriptyline HCl Tab USP 25mg 1000
42098HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
42099HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
42100HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
42101HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
42102HF1,40710,Clonazepam Tab USP 0.5mg 100
42103HF1,40710,Clonazepam Tab USP 0.5mg 100
42104HF2,40710,Clonazepam Tab USP 0.5mg 100
42105HK1,40605,Amitriptyline HCl Tab USP 25mg 1000
42106HK1,40605,Amitriptyline HCl Tab USP 25mg 1000
42107HF1,40604,Amitriptyline HCl Tab USP 25mg 100
42108HK1,40605,Amitriptyline HCl Tab USP 25mg 1000
42109HF1,40600,Amitriptyline HCl Tab USP 10mg 100
42110HF1,40600,Amitriptyline HCl Tab USP 10mg 100
42111HK1,40603,Amitriptyline HCl Tab USP 10mg 1000
42112HK1,40603,Amitriptyline HCl Tab USP 10mg 1000
42113HK1,40603,Amitriptyline HCl Tab USP 10mg 1000
42114HK1,40603,Amitriptyline HCl Tab USP 10mg 1000
42115HK1,40603,Amitriptyline HCl Tab USP 10mg 1000
42116HF1,41193,Metoprolol Tar Tab USP 100mg 100UNTS Tru
42116HK1,41074,Metoprolol Tar Tab USP 100mg 1000UnTS
42117HF1,41072,Metoprolol Tar Tab USP 100mg 100 UnTS
42117HK1,41074,Metoprolol Tar Tab USP 100mg 1000UnTS
42118HK1,41194,Metoprolol Tar Tab USP100mg 1000UNTS Tru
42119HK1,41194,Metoprolol Tar Tab USP100mg 1000UNTS Tru
42120HK1,41194,Metoprolol Tar Tab USP100mg 1000UNTS Tru
42121HF1,40606,Amitriptyline HCl Tab USP 50mg 100
42122HF1,40606,Amitriptyline HCl Tab USP 50mg 100
42123HK1,40607,Amitriptyline HCl Tab USP 50mg 1000
42124HK1,40607,Amitriptyline HCl Tab USP 50mg 1000
42125HF1,40606,Amitriptyline HCl Tab USP 50mg 100
42126HK1,40607,Amitriptyline HCl Tab USP 50mg 1000
42127HK1,40607,Amitriptyline HCl Tab USP 50mg 1000
42128HF1,40565,Baclofen Tab USP 20mg 100
42129HF1,40565,Baclofen Tab USP 20mg 100
42130HF1,40565,Baclofen Tab USP 20mg 100
42130HK1,40729,Baclofen Tab USP 20mg 1000
42131HF1,40140,Amantadine HCl Cap USP 100mg 100
42132HF1,40140,Amantadine HCl Cap USP 100mg 100
42133HF1,40140,Amantadine HCl Cap USP 100mg 100
42134HK1,40711,Clonazepam Tab USP 0.5mg 1000
42135HF1,41168,Clonazepam Tab USP 0.5mg 100 NOR
42135HJ1,41169,Clonazepam Tab USP 0.5mg 500 NOR
42136HJ1,41169,Clonazepam Tab USP 0.5mg 500 NOR
42146HF1,40601,Baclofen Tab USP 5mg 100
42147HF1,40440,Isosorbide Dinitrate Tab USP 5mg 100
42148HC1,40974,Diclofenac Pot Tab USP 25 mg 30 Tri
42148HC2,40974,Diclofenac Pot Tab USP 25 mg 30 Tri
42148HD1,41026,Diclofenac Pot Tab USP 25 mg 60 Tri
42149HJ1,40897,Carbi + Levo tab USP 25/100mg 500 Tru
42150HJ1,40897,Carbi + Levo tab USP 25/100mg 500 Tru
42151HJ1,40897,Carbi + Levo tab USP 25/100mg 500 Tru
42152HF2,40617,Carvedilol Tab USP 6.25mg 100
42152HJ1,40618,Carvedilol Tab USP 6.25mg 500
42153HJ1,40618,Carvedilol Tab USP 6.25mg 500
42154HJ1,40618,Carvedilol Tab USP 6.25mg 500
42155HJ1,40618,Carvedilol Tab USP 6.25mg 500
42156HF1,41173,Clonazepam Tab USP 2mg 100 NOR
42156HJ1,40798,Clonazepam Tab USP 2mg 500
42156HJ2,41174,Clonazepam Tab USP 2mg 500 NOR
42157HF1,40608,Amitriptyline HCl Tab USP 75mg 100
42158HF1,40608,Amitriptyline HCl Tab USP 75mg 100
42159HF1,40608,Amitriptyline HCl Tab USP 75mg 100
42160HF1,40608,Amitriptyline HCl Tab USP 75mg 100
42161HF1,40608,Amitriptyline HCl Tab USP 75mg 100
42162HF1,40608,Amitriptyline HCl Tab USP 75mg 100
42163HF1,40608,Amitriptyline HCl Tab USP 75mg 100
42164BD1,40505,Nico pol Mini Loz 2mg 1x10 Mint Bounce
42164BF1,40978,SKIIP Mini Loz 2 mg Mint 2x10 Wel KSA
42165HF1,41207,Meto Tar Tab USP 25 mg MOLT 100UNTS
42165HK1,41209,Meto Tar Tab USP 25 mg MOLT 1000UNTS
42166HF1,41207,Meto Tar Tab USP 25 mg MOLT 100UNTS
42166HK1,41209,Meto Tar Tab USP 25 mg MOLT 1000UNTS
42167HF1,41210,Meto Tar Tab USP 100 mg MOLT 100UNTS
42167HK1,41212,Meto Tar Tab USP 100 mg MOLT 1000UNTS
42168HF1,41210,Meto Tar Tab USP 100 mg MOLT 100UNTS
42168HK1,41212,Meto Tar Tab USP 100 mg MOLT 1000UNTS
42169HF1,41064,Metoprolol Tar Tab USP 25mg 100 UnTS
42169HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
42170HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
42171HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
42172HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
42173NB1,41219,Nalmefene Nasal Spray 2.7 mg
42174HC1,41203,Meto Tar Tab USP 12.5mg MTLT 30
42174HK1,41206,Meto Tar Tab USP 12.5mg MTLT 1000
42175HC1,41203,Meto Tar Tab USP 12.5mg MTLT 30
42175HK1,41206,Meto Tar Tab USP 12.5mg MTLT 1000
42176HK1,41074,Metoprolol Tar Tab USP 100mg 1000UnTS
42177HK1,41074,Metoprolol Tar Tab USP 100mg 1000UnTS
42178HK1,41074,Metoprolol Tar Tab USP 100mg 1000UnTS
42180HK1,41074,Metoprolol Tar Tab USP 100mg 1000UnTS
42184HF1,40472,Carbi + Levo ER Tab USP 25/100mg 100
42185HF1,40472,Carbi + Levo ER Tab USP 25/100mg 100
42186HF1,40472,Carbi + Levo ER Tab USP 25/100mg 100
42187HF1,40609,Amitriptyline HCl Tab USP 100mg 100
42188HF1,40609,Amitriptyline HCl Tab USP 100mg 100
42189HF1,40609,Amitriptyline HCl Tab USP 100mg 100
42190HF1,40600,Amitriptyline HCl Tab USP 10mg 100
42191HK1,40603,Amitriptyline HCl Tab USP 10mg 1000
42192HK1,40603,Amitriptyline HCl Tab USP 10mg 1000
42193HF1,40613,Amitriptyline HCl Tab USP 150mg 100
42194HF1,40613,Amitriptyline HCl Tab USP 150mg 100
42195HF1,40613,Amitriptyline HCl Tab USP 150mg 100
42196HF1,40884,Primidone Tab USP 125mg 100 Tru
42197HF1,40884,Primidone Tab USP 125mg 100 Tru
42198HF1,40884,Primidone Tab USP 125mg 100 Tru
42199HF1,40884,Primidone Tab USP 125mg 100 Tru
42200HC1,41255,Clonazepam Tab USP 0.25mg 30
42200HJ1,41257,Clonazepam Tab USP 0.25mg 500
42200HK1,41258,Clonazepam Tab USP 0.25mg 1000
42201HC1,41255,Clonazepam Tab USP 0.25mg 30
42201HJ1,41257,Clonazepam Tab USP 0.25mg 500
42201HK1,41258,Clonazepam Tab USP 0.25mg 1000
42202HC1,41255,Clonazepam Tab USP 0.25mg 30
42202HJ1,41257,Clonazepam Tab USP 0.25mg 500
42202HK1,41258,Clonazepam Tab USP 0.25mg 1000
42203HK1,40729,Baclofen Tab USP 20mg 1000
42204HK1,40021,Baclofen Tab USP 20mg 1000 TRU
42205HF1,40019,Baclofen Tab USP 20mg 100 TRU
42206HC1,40774,Tranexamic Acid Tab USP 650 mg 30
42207HC1,40774,Tranexamic Acid Tab USP 650 mg 30
42208HC1,40774,Tranexamic Acid Tab USP 650 mg 30
42209HF1,40140,Amantadine HCl Cap USP 100mg 100
42210HF1,40140,Amantadine HCl Cap USP 100mg 100
42211HK1,40453,Potassium Chl ER Tab USP 10mEq 1000 AB3
42212HK1,40453,Potassium Chl ER Tab USP 10mEq 1000 AB3
42224HC1,40293,Amiodarone HCl Tab USP 400mg 30
42225HC1,40293,Amiodarone HCl Tab USP 400mg 30
42226HK1,40665,Carvedilol Tab USP 3.125mg 1000
42227HK1,40665,Carvedilol Tab USP 3.125mg 1000
50001NB1,41219,Nalmefene Nasal Spray 2.7 mg
50005HJ1,41062,Metoprolol Tar Tab USP 25mg 500 UnTS
50006NB1,41219,Nalmefene Nasal Spray 2.7 mg
50007HJ1,40620,Carvedilol Tab USP 12.5mg 500
50008HJ1,40620,Carvedilol Tab USP 12.5mg 500
50009HJ1,40620,Carvedilol Tab USP 12.5mg 500
50009HK1,40666,Carvedilol Tab USP 12.5mg 1000
50010HK1,40666,Carvedilol Tab USP 12.5mg 1000
50011HK1,40666,Carvedilol Tab USP 12.5mg 1000
50012HF1,40896,Carbi + Levo tab USP 25/100mg 100 Tru
50013HF1,40896,Carbi + Levo tab USP 25/100mg 100 Tru
50014HD1,40316,Buspirone HCl Tab USP 30mg 60
50015HD1,40316,Buspirone HCl Tab USP 30mg 60
50016HK1,40664,Carvedilol Tab USP 6.25mg 1000
50017HK1,40664,Carvedilol Tab USP 6.25mg 1000
50018HJ1,40815,Potassium Chl ER Tab USP 10mEq 500 AB3
50019HJ1,40452,Potassium Chl ER Tab USP 20mEq 500 AB3
50022GA1,40686,Nitroglycerin Sub Tab USP 0.4mg 4X25
50023GA1,40686,Nitroglycerin Sub Tab USP 0.4mg 4X25
50024GA1,40686,Nitroglycerin Sub Tab USP 0.4mg 4X25
50025GA1,40686,Nitroglycerin Sub Tab USP 0.4mg 4X25
50026GA1,40686,Nitroglycerin Sub Tab USP 0.4mg 4X25
50027HF1,40309,Buspirone HCl Tab USP 10mg 100
50028HF1,40309,Buspirone HCl Tab USP 10mg 100
50029HF1,40309,Buspirone HCl Tab USP 10mg 100
50030HF1,40309,Buspirone HCl Tab USP 10mg 100
50031HF1,40309,Buspirone HCl Tab USP 10mg 100
50031HJ1,40310,Buspirone HCl Tab USP 10mg 500
50032HC2,40830,Buprenorphine SL Tab 8mg 30
50033HC2,40830,Buprenorphine SL Tab 8mg 30
50034HF1,40335,Diclofenac Pot Tab USP 50mg 100
50035HF1,40615,Carvedilol Tab USP 3.125mg 100
50035HJ1,40616,Carvedilol Tab USP 3.125mg 500
50036HJ1,40730,Amantadine HCl Cap USP 100mg 500
50037HD1,40311,Buspirone HCl Tab USP 15mg 60
50037HJ1,40313,Buspirone HCl Tab USP 15mg 500
50038HF1,40623,Primidone Tab USP 50mg 100
50039HF1,40623,Primidone Tab USP 50mg 100
50040HF1,40606,Amitriptyline HCl Tab USP 50mg 100
50041HF1,40606,Amitriptyline HCl Tab USP 50mg 100
50042HF1,40606,Amitriptyline HCl Tab USP 50mg 100
50043HF1,40608,Amitriptyline HCl Tab USP 75mg 100
50044HF1,40608,Amitriptyline HCl Tab USP 75mg 100
50045HF1,40608,Amitriptyline HCl Tab USP 75mg 100
50049HF1,40884,Primidone Tab USP 125mg 100 Tru
50054HC1,41052,Methylphenidate HCL ER Chew Tab 40mg 30
50054HF1,41053,Methylphenidate HCL ER Chew Tab 40mg 100
50056HC1,40669,Desvenlafaxine ER Tab 100 mg 30
50057HC1,40669,Desvenlafaxine ER Tab 100 mg 30
50058HC1,40669,Desvenlafaxine ER Tab 100 mg 30
50059HC1,40669,Desvenlafaxine ER Tab 100 mg 30
50060HC1,40669,Desvenlafaxine ER Tab 100 mg 30
50061HJ2,40622,Carvedilol Tab USP 25mg 500
50062HJ1,40622,Carvedilol Tab USP 25mg 500
50063HJ1,40622,Carvedilol Tab USP 25mg 500
50064HJ1,40622,Carvedilol Tab USP 25mg 500
50065HH1,40162,Tizanidine HCl Cap 4mg 150
50066HJ1,40675,Labetalol HCl Tab USP 100mg 500
50067HF1,40674,Labetalol HCl Tab USP 100mg 100
50067HJ1,40675,Labetalol HCl Tab USP 100mg 500
50068GB1,40673,Nitroglycerin Sub Tab USP 0.6mg 1X100
50069HK1,40898,Carbi + Levo tab USP 25/100mg 1000 Tru
50070HK1,40898,Carbi + Levo tab USP 25/100mg 1000 Tru
50071HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
50072HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
50073HJ1,41062,Metoprolol Tar Tab USP 25mg 500 UnTS
50074HF1,40710,Clonazepam Tab USP 0.5mg 100
50076HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50077HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50078HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50079HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50085HF1,40695,Midodrine HCl Tab USP 5 mg 100
50086HF1,40695,Midodrine HCl Tab USP 5 mg 100
50087HF1,40695,Midodrine HCl Tab USP 5 mg 100
50088HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
50089HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
50090HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
50091HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
50092HF1,40592,Baclofen Tab USP 10mg 100
50093HF1,40592,Baclofen Tab USP 10mg 100
50094HF1,40592,Baclofen Tab USP 10mg 100
50095HF1,40592,Baclofen Tab USP 10mg 100
50096HF1,41193,Metoprolol Tar Tab USP 100mg 100UNTS Tru
50097HK1,41074,Metoprolol Tar Tab USP 100mg 1000UnTS
50098HK1,41074,Metoprolol Tar Tab USP 100mg 1000UnTS
50099HK1,41074,Metoprolol Tar Tab USP 100mg 1000UnTS
50100HD1,40294,Amiodarone HCl Tab USP 200mg 60
50100HJ1,40295,Amiodarone HCl Tab USP 200mg 500
50101HC1,40028,Sapropterin DiHCl Tab 100mg 30 DIP KOR
50102HJ1,40703,Sildenafil Tab USP 25mg 500
50103NB1,41296,Epinephrine Nasal Spray 2mg
50104NB1,41296,Epinephrine Nasal Spray 2mg
50105NB1,41296,Epinephrine Nasal Spray 2mg
50106HK1,40898,Carbi + Levo tab USP 25/100mg 1000 Tru
50107HK1,40702,Tramadol HCl Tab USP 50mg 1000
50108HK1,40702,Tramadol HCl Tab USP 50mg 1000
50109HK1,40702,Tramadol HCl Tab USP 50mg 1000
50112HF1,40880,Guanfacine Tab USP 1mg 100
50113HF1,40893,Carbi + Levo tab USP 25/250mg 100 Tru
50118HK1,41074,Metoprolol Tar Tab USP 100mg 1000UnTS
50118HK2,41194,Metoprolol Tar Tab USP100mg 1000UNTS Tru
50119HJ1,40595,Baclofen Tab USP 10mg 500
50120HJ1,40595,Baclofen Tab USP 10mg 500
50121HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50125HF1,40601,Baclofen Tab USP 5mg 100
50126HF1,40442,Isosorbide Dinitrate Tab USP 10mg 100
50126HF2,40442,Isosorbide Dinitrate Tab USP 10mg 100
50127HF1,40442,Isosorbide Dinitrate Tab USP 10mg 100
50128HF1,40442,Isosorbide Dinitrate Tab USP 10mg 100
50129HF1,40215,Isosorbide Dinitrate Tab USP 30mg 100
50130HF1,40215,Isosorbide Dinitrate Tab USP 30mg 100
50131HF1,40215,Isosorbide Dinitrate Tab USP 30mg 100
50132,30098,Cor  Nicotine  Pol Mini Loz 2mg Cherry
50133,30088,Cor Nicotine Pol Loz 4mg Mint
50134,30086,Cor Nicotine Pol Loz 2mg Mint
50135HF1,40700,Tramadol HCl Tab USP 50mg 100
50136HK1,40702,Tramadol HCl Tab USP 50mg 1000
50137HJ1,40622,Carvedilol Tab USP 25mg 500
50138HJ1,40622,Carvedilol Tab USP 25mg 500
50139HF1,40621,Carvedilol Tab USP 25mg 100
50139HJ1,40622,Carvedilol Tab USP 25mg 500
50140,30106,Cor  Nicotine  Pol Mini Loz 2mg Cinnamon
50141BI1,41155,Ivermectin Tab USP 6mg 2x10
50142BI1,41155,Ivermectin Tab USP 6mg 2x10
50143BI1,41155,Ivermectin Tab USP 6mg 2x10
50144BI1,41156,IVERMECTIN TAB USP 3MG 2X10
50145BI1,41156,IVERMECTIN TAB USP 3MG 2X10
50146BI1,41156,IVERMECTIN TAB USP 3MG 2X10
50147HK1,40702,Tramadol HCl Tab USP 50mg 1000
50148HK1,40702,Tramadol HCl Tab USP 50mg 1000
50149HK1,40702,Tramadol HCl Tab USP 50mg 1000
50150,30086,Cor Nicotine Pol Loz 2mg Mint
50151HK1,40702,Tramadol HCl Tab USP 50mg 1000
50152HK1,40702,Tramadol HCl Tab USP 50mg 1000
50155BD1,40505,Nico pol Mini Loz 2mg 1x10 Mint Bounce
50156HK1,41188,Metoprolol Tar Tab USP 25mg 1000UNTS Tru
50157HK1,41188,Metoprolol Tar Tab USP 25mg 1000UNTS Tru
50158HK1,41194,Metoprolol Tar Tab USP100mg 1000UNTS Tru
50160HK1,40726,Baclofen Tab USP 10mg 1000
50161HF1,41251,Baclofen Tab USP 10mg 100 SOL
50161HK1,40726,Baclofen Tab USP 10mg 1000
50162HK1,40018,Baclofen Tab USP 10mg 1000 TRU
50163HK1,40018,Baclofen Tab USP 10mg 1000 TRU
50164HF1,40444,Isosorbide Dinitrate Tab USP 20mg 100
50165HF1,40444,Isosorbide Dinitrate Tab USP 20mg 100
50166HF1,40444,Isosorbide Dinitrate Tab USP 20mg 100
50166HK1,40445,Isosorbide Dinitrate Tab USP 20mg 1000
50167HJ1,40797,Clonazepam Tab USP 1mg 500
50168HJ1,40797,Clonazepam Tab USP 1mg 500
50169HF1,41131,Baclofen Tab USP 15mg 100 Tru
50170SH1,40217,Potassium Chl Ora sol 20mEq 30
50171SH1,40217,Potassium Chl Ora sol 20mEq 30
50173GB1,40671,Nitroglycerin Sub Tab USP 0.3mg 1x100
50174GA1,40686,Nitroglycerin Sub Tab USP 0.4mg 4X25
50175HC1,41259,Buprenorphine SL Tab 4mg 30
50175HE1,41260,Buprenorphine SL Tab 4mg 90
50176HC1,41259,Buprenorphine SL Tab 4mg 30
50176HE1,41260,Buprenorphine SL Tab 4mg 90
50177HC1,41259,Buprenorphine SL Tab 4mg 30
50177HE1,41260,Buprenorphine SL Tab 4mg 90
50178HC1,41261,Buprenorphine SL Tab 12mg 30
50178HE1,41262,Buprenorphine SL Tab 12mg 90
50179HC1,41261,Buprenorphine SL Tab 12mg 30
50179HE1,41262,Buprenorphine SL Tab 12mg 90
50180HC1,41261,Buprenorphine SL Tab 12mg 30
50180HE1,41262,Buprenorphine SL Tab 12mg 90
50184HF1,40609,Amitriptyline HCl Tab USP 100mg 100
50185HF1,40609,Amitriptyline HCl Tab USP 100mg 100
50186HF1,40609,Amitriptyline HCl Tab USP 100mg 100
50187HC1,40292,Amiodarone HCl Tab USP 100mg 30
50188HF1,40867,Glipizide Tab USP 2.5 mg 100 Tru
50189HF1,40867,Glipizide Tab USP 2.5 mg 100 Tru
50190HF1,40867,Glipizide Tab USP 2.5 mg 100 Tru
50191HF1,41227,Benazepril HCl & HCTZ Tab 10/12.5mg 100
50191HF2,41227,Benazepril HCl & HCTZ Tab 10/12.5mg 100
50191HF3,41198,Lotensin HCT 10/12.5mg 100
50192HF1,41229,Benazepril HCl & HCTZ Tab 20/12.5mg 100
50192HF2,41229,Benazepril HCl & HCTZ Tab 20/12.5mg 100
50198HF1,41231,Benazepril HCl & HCTZ Tab 20/25mg 100
50198HF2,41231,Benazepril HCl & HCTZ Tab 20/25mg 100
50199HK1,41188,Metoprolol Tar Tab USP 25mg 1000UNTS Tru
50200HK1,41188,Metoprolol Tar Tab USP 25mg 1000UNTS Tru
50201HF1,41064,Metoprolol Tar Tab USP 25mg 100 UnTS
50201HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
50202HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
50203HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
