material,prod_desc,prod_family,inventory_month,forecast_month,monthend_invent,forecasted_demand,inventory_status
40835,Triamterene & HCTZ Tab USP 75/50 mg 500,Triamterene HCTZ,2025-03,2025-04,3972.0,710.864,Sufficient
40317,Buspirone HCl Tab USP 30mg 500,Buspirone HCl,2025-01,2025-02,1368.0,702.277777777777,Sufficient
40317,Buspirone HCl Tab USP 30mg 500,Buspirone HCl,2025-02,2025-03,1368.0,702.277777777777,Sufficient
40491,Carbi + Levo tab USP 25/100mg 100,Carbidopa and Levdopa Tab,2025-02,2025-03,36240.0,700.0,Sufficient
40491,Carbi + Levo tab USP 25/100mg 100,Carbidopa and Levdopa Tab,2025-01,2025-02,36240.0,700.0,Sufficient
40491,Carbi + Levo tab USP 25/100mg 100,Carbidopa and Levdopa Tab,2024-12,2025-01,36240.0,700.0,Sufficient
40317,Buspirone HCl Tab USP 30mg 500,Buspirone HCl,2025-05,2025-06,1368.0,694.777777777777,Sufficient
40317,Buspirone HCl Tab USP 30mg 500,Buspirone HCl,2025-04,2025-05,1368.0,694.777777777777,Sufficient
40317,Buspirone HCl Tab USP 30mg 500,Buspirone HCl,2024-12,2025-01,1368.0,694.777777777777,Sufficient
40317,Buspirone HCl Tab USP 30mg 500,Buspirone HCl,2025-03,2025-04,1368.0,694.777777777777,Sufficient
40315,Buspirone HCl Tab USP 7.5mg 500,Buspirone HCl,2025-03,2025-04,1188.0,693.0,Sufficient
40315,Buspirone HCl Tab USP 7.5mg 500,Buspirone HCl,2025-05,2025-06,1188.0,693.0,Sufficient
40315,Buspirone HCl Tab USP 7.5mg 500,Buspirone HCl,2025-04,2025-05,1188.0,693.0,Sufficient
40472,Carbi + Levo ER Tab USP 25/100mg 100,Carbidopa and Levdopa ER Tab,2024-12,2025-01,5064.0,684.0,Sufficient
40835,Triamterene & HCTZ Tab USP 75/50 mg 500,Triamterene HCTZ,2025-01,2025-02,3972.0,680.686222222222,Sufficient
40835,Triamterene & HCTZ Tab USP 75/50 mg 500,Triamterene HCTZ,2025-02,2025-03,3972.0,680.686222222222,Sufficient
40315,Buspirone HCl Tab USP 7.5mg 500,Buspirone HCl,2025-02,2025-03,1188.0,675.5,Sufficient
40315,Buspirone HCl Tab USP 7.5mg 500,Buspirone HCl,2025-01,2025-02,1188.0,675.5,Sufficient
40835,Triamterene & HCTZ Tab USP 75/50 mg 500,Triamterene HCTZ,2024-12,2025-01,3972.0,656.686222222222,Sufficient
40315,Buspirone HCl Tab USP 7.5mg 500,Buspirone HCl,2024-12,2025-01,1188.0,645.5,Sufficient
40679,Labetalol HCl Tab USP 300mg 500,Labetalol,2024-11,2024-12,1729.0,635.455555555555,Sufficient
40208,Potassium Chl ER Tab USP 10mEq 100 AB3,Potassium Chloride ER,2024-11,2024-12,31092.0,626.311111111111,Sufficient
40651,Metolazone Tab USP 10mg 100,Metolazone,2024-11,2024-12,888.0,609.266666666666,Sufficient
40816,Potassium Chl Ora sol 20mEq 50,Potassium Chloride PFOS,2024-11,2024-12,1392.0,603.4,Sufficient
40509,Dicyclomine HCL Tab USP 20mg 100,Dicyclomine HCl Tab,2024-12,2025-01,124488.0,587.5,Sufficient
40509,Dicyclomine HCL Tab USP 20mg 100,Dicyclomine HCl Tab,2025-01,2025-02,124488.0,585.5,Sufficient
40509,Dicyclomine HCL Tab USP 20mg 100,Dicyclomine HCl Tab,2025-02,2025-03,124488.0,585.5,Sufficient
40882,Guanfacine Tab USP 2mg 100,Guanfacine IR,2025-04,2025-05,32928.0,568.0,Sufficient
40882,Guanfacine Tab USP 2mg 100,Guanfacine IR,2025-03,2025-04,32928.0,568.0,Sufficient
40882,Guanfacine Tab USP 2mg 100,Guanfacine IR,2025-05,2025-06,32928.0,568.0,Sufficient
40781,Bisoprolol Fum Tab USP 5 mg 30,Bisoprolol Fumarate,2024-12,2025-01,6960.0,540.0,Sufficient
40781,Bisoprolol Fum Tab USP 5 mg 30,Bisoprolol Fumarate,2025-01,2025-02,6960.0,540.0,Sufficient
40529,Cevimeline HCl Cap 30mg 30,Cevimeline HCL,2025-01,2025-02,6288.0,532.0,Sufficient
40529,Cevimeline HCl Cap 30mg 30,Cevimeline HCL,2025-02,2025-03,6288.0,532.0,Sufficient
40864,Cevimeline HCl Cap 30mg 100,Cevimeline HCL,2025-03,2025-04,2520.0,517.5,Sufficient
40600,Amitriptyline HCl Tab USP 10mg 100,Amitriptyline,2024-11,2024-12,12648.0,514.5,Sufficient
40529,Cevimeline HCl Cap 30mg 30,Cevimeline HCL,2024-12,2025-01,6288.0,503.5,Sufficient
40900,Acyclovir OSP USP 200mg/5ml 473 HD US,Acyclovir Suspension,2025-01,2025-02,3390.0,500.5,Sufficient
40649,Metolazone Tab USP 2.5mg 100,Metolazone,2024-11,2024-12,744.0,472.466666666666,Sufficient
40212,Bumetanide tab usp 0.5mg 100,Bumetanide Tabs,2025-03,2025-04,1272.0,454.0,Sufficient
40654,Metoprolol Tar Tab USP 50mg 100,Metoprolol Tartrate,2025-05,2025-06,23160.0,444.0,Sufficient
40654,Metoprolol Tar Tab USP 50mg 100,Metoprolol Tartrate,2025-04,2025-05,23160.0,444.0,Sufficient
40651,Metolazone Tab USP 10mg 100,Metolazone,2024-12,2025-01,888.0,440.015974440894,Sufficient
40651,Metolazone Tab USP 10mg 100,Metolazone,2025-02,2025-03,888.0,438.015974440894,Sufficient
40651,Metolazone Tab USP 10mg 100,Metolazone,2025-01,2025-02,888.0,438.015974440894,Sufficient
40584,Tramadol HCL Tab 75mg 30,Tramadol,2025-05,2025-06,16464.0,435.0,Sufficient
40584,Tramadol HCL Tab 75mg 30,Tramadol,2025-04,2025-05,16464.0,435.0,Sufficient
40584,Tramadol HCL Tab 75mg 30,Tramadol,2025-03,2025-04,16464.0,435.0,Sufficient
40307,Buspirone HCl Tab USP 5mg 100,Buspirone HCl,2024-11,2024-12,98184.0,432.0,Sufficient
40651,Metolazone Tab USP 10mg 100,Metolazone,2025-05,2025-06,888.0,421.515974440894,Sufficient
40651,Metolazone Tab USP 10mg 100,Metolazone,2025-03,2025-04,888.0,421.515974440894,Sufficient
40651,Metolazone Tab USP 10mg 100,Metolazone,2025-04,2025-05,888.0,421.515974440894,Sufficient
40606,Amitriptyline HCl Tab USP 50mg 100,Amitriptyline,2024-11,2024-12,4680.0,401.0,Sufficient
40841,"Baclofen Oral Sol. 5mg/5ml, 473ml",Baclofeb Oral Solution,2024-11,2024-12,8412.0,400.761710794297,Sufficient
40500,Pot. Chl ER Tab USP 15mEq 100 AB1 KlorCon,Potassium Chloride Klorcon,2024-11,2024-12,1416.0,385.791757049891,Sufficient
40666,Carvedilol Tab USP 12.5mg 1000,Carvedilol,2024-11,2024-12,6108.0,354.0,Sufficient
40593,Potassium Chl ER Tab 15mEq 100  KTAB,Potassium Chloride ER,2025-02,2025-03,528.0,351.0,Sufficient
40593,Potassium Chl ER Tab 15mEq 100  KTAB,Potassium Chloride ER,2025-01,2025-02,528.0,351.0,Sufficient
40313,Buspirone HCl Tab USP 15mg 500,Buspirone HCl,2024-11,2024-12,4860.0,345.0,Sufficient
40607,Amitriptyline HCl Tab USP 50mg 1000,Amitriptyline,2025-05,2025-06,552.0,338.0,Sufficient
40607,Amitriptyline HCl Tab USP 50mg 1000,Amitriptyline,2025-04,2025-05,552.0,336.0,Sufficient
40593,Potassium Chl ER Tab 15mEq 100  KTAB,Potassium Chloride ER,2024-12,2025-01,528.0,331.0,Sufficient
40727,Baclofen Tab USP 20mg 500,Baclofen,2025-05,2025-06,672.0,304.0,Sufficient
40727,Baclofen Tab USP 20mg 500,Baclofen,2025-04,2025-05,672.0,304.0,Sufficient
40727,Baclofen Tab USP 20mg 500,Baclofen,2025-03,2025-04,672.0,304.0,Sufficient
40145,Oxybutynin Cl ER Tab USP 5mg 100,Oxybutynin Chloride ER,2024-11,2024-12,13200.0,296.933333333333,Sufficient
40509,Dicyclomine HCL Tab USP 20mg 100,Dicyclomine HCl Tab,2025-03,2025-04,124488.0,293.0,Sufficient
40312,Buspirone HCl Tab USP 15mg 100,Buspirone HCl,2024-11,2024-12,35760.0,274.0,Sufficient
40613,Amitriptyline HCl Tab USP 150mg 100,Amitriptyline,2025-05,2025-06,4452.0,269.0,Sufficient
40593,Potassium Chl ER Tab 15mEq 100  KTAB,Potassium Chloride ER,2025-05,2025-06,528.0,266.0,Sufficient
40593,Potassium Chl ER Tab 15mEq 100  KTAB,Potassium Chloride ER,2025-04,2025-05,528.0,266.0,Sufficient
40593,Potassium Chl ER Tab 15mEq 100  KTAB,Potassium Chloride ER,2025-03,2025-04,528.0,266.0,Sufficient
40143,Pregabalin ER tab 165mg 30,Pregabalin tab ER,2025-05,2025-06,3696.0,263.0,Sufficient
40143,Pregabalin ER tab 165mg 30,Pregabalin tab ER,2025-04,2025-05,3696.0,258.0,Sufficient
40613,Amitriptyline HCl Tab USP 150mg 100,Amitriptyline,2025-04,2025-05,4452.0,252.0,Sufficient
40143,Pregabalin ER tab 165mg 30,Pregabalin tab ER,2025-03,2025-04,3696.0,248.0,Sufficient
40143,Pregabalin ER tab 165mg 30,Pregabalin tab ER,2025-02,2025-03,3696.0,248.0,Sufficient
40143,Pregabalin ER tab 165mg 30,Pregabalin tab ER,2025-01,2025-02,3696.0,248.0,Sufficient
40040,Rabeprazole Sod DR Tab 20mg 90,Rabeprazole Sodium,2024-11,2024-12,10488.0,221.8,Sufficient
40529,Cevimeline HCl Cap 30mg 30,Cevimeline HCL,2025-03,2025-04,6288.0,221.0,Sufficient
40529,Cevimeline HCl Cap 30mg 30,Cevimeline HCL,2025-04,2025-05,6288.0,221.0,Sufficient
40529,Cevimeline HCl Cap 30mg 30,Cevimeline HCL,2025-05,2025-06,6288.0,221.0,Sufficient
40154,Diclofenac Sod DR Tab USP 50mg 1000,Diclofenac Sodium Tab,2025-05,2025-06,1428.0,196.0,Sufficient
40154,Diclofenac Sod DR Tab USP 50mg 1000,Diclofenac Sodium Tab,2025-04,2025-05,1428.0,196.0,Sufficient
40039,Rabeprazole Sod DR Tab 20mg 30,Rabeprazole Sodium,2024-11,2024-12,984.0,196.0,Sufficient
40143,Pregabalin ER tab 165mg 30,Pregabalin tab ER,2024-12,2025-01,3696.0,193.0,Sufficient
40727,Baclofen Tab USP 20mg 500,Baclofen,2025-01,2025-02,672.0,192.0,Sufficient
40727,Baclofen Tab USP 20mg 500,Baclofen,2025-02,2025-03,672.0,192.0,Sufficient
40727,Baclofen Tab USP 20mg 500,Baclofen,2024-12,2025-01,672.0,192.0,Sufficient
40443,Isosorbide Dinitrate Tab USP 10mg 1000,Isosorbide DN,2025-04,2025-05,204.0,190.0,Sufficient
40443,Isosorbide Dinitrate Tab USP 10mg 1000,Isosorbide DN,2025-05,2025-06,204.0,190.0,Sufficient
40706,Sildenafil Tab USP 100mg 1000,Sildenafil Citrate,2025-04,2025-05,684.0,179.033333333333,Sufficient
40706,Sildenafil Tab USP 100mg 1000,Sildenafil Citrate,2025-05,2025-06,684.0,179.033333333333,Sufficient
40445,Isosorbide Dinitrate Tab USP 20mg 1000,Isosorbide DN,2025-04,2025-05,612.0,178.533333333333,Sufficient
40445,Isosorbide Dinitrate Tab USP 20mg 1000,Isosorbide DN,2025-05,2025-06,612.0,178.533333333333,Sufficient
40443,Isosorbide Dinitrate Tab USP 10mg 1000,Isosorbide DN,2025-03,2025-04,204.0,145.833333333333,Sufficient
40443,Isosorbide Dinitrate Tab USP 10mg 1000,Isosorbide DN,2024-12,2025-01,204.0,145.366666666666,Sufficient
40443,Isosorbide Dinitrate Tab USP 10mg 1000,Isosorbide DN,2025-02,2025-03,204.0,145.366666666666,Sufficient
40443,Isosorbide Dinitrate Tab USP 10mg 1000,Isosorbide DN,2025-01,2025-02,204.0,145.366666666666,Sufficient
40514,Bisoprolol Fum tab USP 10mg 30,Bisoprolol Fumarate,2024-12,2025-01,1704.0,142.0,Sufficient
40514,Bisoprolol Fum tab USP 10mg 30,Bisoprolol Fumarate,2025-01,2025-02,1704.0,142.0,Sufficient
40608,Amitriptyline HCl Tab USP 75mg 100,Amitriptyline,2024-11,2024-12,11616.0,139.0,Sufficient
40706,Sildenafil Tab USP 100mg 1000,Sildenafil Citrate,2025-03,2025-04,684.0,137.866666666666,Sufficient
40628,Primidone Tab USP 250mg 500,Primidone,2025-01,2025-02,3336.0,132.5,Sufficient
40628,Primidone Tab USP 250mg 500,Primidone,2025-02,2025-03,3336.0,132.5,Sufficient
40445,Isosorbide Dinitrate Tab USP 20mg 1000,Isosorbide DN,2024-12,2025-01,612.0,129.322222222222,Sufficient
40445,Isosorbide Dinitrate Tab USP 20mg 1000,Isosorbide DN,2025-01,2025-02,612.0,129.322222222222,Sufficient
40445,Isosorbide Dinitrate Tab USP 20mg 1000,Isosorbide DN,2025-02,2025-03,612.0,129.322222222222,Sufficient
40705,Sildenafil Tab USP 50mg 1000,Sildenafil Citrate,2025-04,2025-05,576.0,128.833333333333,Sufficient
40705,Sildenafil Tab USP 50mg 1000,Sildenafil Citrate,2025-05,2025-06,576.0,128.833333333333,Sufficient
40445,Isosorbide Dinitrate Tab USP 20mg 1000,Isosorbide DN,2025-03,2025-04,612.0,126.366666666666,Sufficient
40706,Sildenafil Tab USP 100mg 1000,Sildenafil Citrate,2024-11,2024-12,684.0,126.317358892438,Sufficient
40703,Sildenafil Tab USP 25mg 500,Sildenafil Citrate,2025-05,2025-06,456.0,120.333333333333,Sufficient
40703,Sildenafil Tab USP 25mg 500,Sildenafil Citrate,2025-04,2025-05,456.0,120.333333333333,Sufficient
40214,Bumetanide tab usp 2mg 100,Bumetanide Tabs,2025-02,2025-03,4896.0,120.0,Sufficient
40214,Bumetanide tab usp 2mg 100,Bumetanide Tabs,2025-03,2025-04,4896.0,120.0,Sufficient
40214,Bumetanide tab usp 2mg 100,Bumetanide Tabs,2025-01,2025-02,4896.0,120.0,Sufficient
40214,Bumetanide tab usp 2mg 100,Bumetanide Tabs,2024-12,2025-01,4896.0,120.0,Sufficient
40213,Bumetanide tab usp 1mg 100,Bumetanide Tabs,2025-03,2025-04,2208.0,120.0,Sufficient
40213,Bumetanide tab usp 1mg 100,Bumetanide Tabs,2025-02,2025-03,2208.0,120.0,Sufficient
40213,Bumetanide tab usp 1mg 100,Bumetanide Tabs,2025-01,2025-02,2208.0,120.0,Sufficient
40213,Bumetanide tab usp 1mg 100,Bumetanide Tabs,2024-12,2025-01,2208.0,120.0,Sufficient
40628,Primidone Tab USP 250mg 500,Primidone,2024-12,2025-01,3336.0,117.5,Sufficient
40628,Primidone Tab USP 250mg 500,Primidone,2025-04,2025-05,3336.0,117.0,Sufficient
40628,Primidone Tab USP 250mg 500,Primidone,2025-05,2025-06,3336.0,117.0,Sufficient
40628,Primidone Tab USP 250mg 500,Primidone,2025-03,2025-04,3336.0,117.0,Sufficient
40604,Amitriptyline HCl Tab USP 25mg 100,Amitriptyline,2024-11,2024-12,2544.0,106.0,Sufficient
40879,Diclofenac Sod DR Tab USP 75mg 500,Diclofenac Sodium Tab,2025-04,2025-05,29868.0,100.0,Sufficient
40879,Diclofenac Sod DR Tab USP 75mg 500,Diclofenac Sodium Tab,2025-05,2025-06,29868.0,100.0,Sufficient
40879,Diclofenac Sod DR Tab USP 75mg 500,Diclofenac Sodium Tab,2025-03,2025-04,29868.0,100.0,Sufficient
40703,Sildenafil Tab USP 25mg 500,Sildenafil Citrate,2025-02,2025-03,456.0,76.0,Sufficient
40705,Sildenafil Tab USP 50mg 1000,Sildenafil Citrate,2025-03,2025-04,576.0,76.0,Sufficient
40703,Sildenafil Tab USP 25mg 500,Sildenafil Citrate,2024-12,2025-01,456.0,76.0,Sufficient
40703,Sildenafil Tab USP 25mg 500,Sildenafil Citrate,2025-01,2025-02,456.0,76.0,Sufficient
40879,Diclofenac Sod DR Tab USP 75mg 500,Diclofenac Sodium Tab,2024-12,2025-01,29868.0,74.0,Sufficient
40879,Diclofenac Sod DR Tab USP 75mg 500,Diclofenac Sodium Tab,2025-01,2025-02,29868.0,74.0,Sufficient
40879,Diclofenac Sod DR Tab USP 75mg 500,Diclofenac Sodium Tab,2025-02,2025-03,29868.0,74.0,Sufficient
40703,Sildenafil Tab USP 25mg 500,Sildenafil Citrate,2025-03,2025-04,456.0,70.0,Sufficient
40706,Sildenafil Tab USP 100mg 1000,Sildenafil Citrate,2024-12,2025-01,684.0,68.8666666666666,Sufficient
40706,Sildenafil Tab USP 100mg 1000,Sildenafil Citrate,2025-01,2025-02,684.0,68.8666666666666,Sufficient
40706,Sildenafil Tab USP 100mg 1000,Sildenafil Citrate,2025-02,2025-03,684.0,68.8666666666666,Sufficient
40613,Amitriptyline HCl Tab USP 150mg 100,Amitriptyline,2024-11,2024-12,4452.0,63.0,Sufficient
40584,Tramadol HCL Tab 75mg 30,Tramadol,2025-02,2025-03,16464.0,53.0,Sufficient
40584,Tramadol HCL Tab 75mg 30,Tramadol,2024-12,2025-02,16464.0,53.0,Sufficient
40489,Carbi + Levo tab USP 10/100mg 1000,Carbidopa and Levdopa Tab,2025-04,2025-05,1464.0,50.0,Sufficient
40489,Carbi + Levo tab USP 10/100mg 1000,Carbidopa and Levdopa Tab,2025-05,2025-06,1464.0,50.0,Sufficient
40489,Carbi + Levo tab USP 10/100mg 1000,Carbidopa and Levdopa Tab,2025-03,2025-04,1464.0,50.0,Sufficient
40212,Bumetanide tab usp 0.5mg 100,Bumetanide Tabs,2024-12,2025-01,1272.0,48.0,Sufficient
40212,Bumetanide tab usp 0.5mg 100,Bumetanide Tabs,2025-02,2025-03,1272.0,48.0,Sufficient
40212,Bumetanide tab usp 0.5mg 100,Bumetanide Tabs,2025-01,2025-02,1272.0,48.0,Sufficient
40866,Loperamide HCL Cap USP 2mg 500,Loperamide Caps,2024-12,2025-01,156.0,46.9333333333333,Sufficient
40866,Loperamide HCL Cap USP 2mg 500,Loperamide Caps,2025-01,2025-02,156.0,46.9333333333333,Sufficient
41068,Metoprolol Tar Tab USP 50mg 100 UnTS,Metoprolol Tartrate (Uncoated),2024-12,2025-01,28416.0,32.0,Sufficient
41068,Metoprolol Tar Tab USP 50mg 100 UnTS,Metoprolol Tartrate (Uncoated),2025-01,2025-02,28416.0,32.0,Sufficient
41068,Metoprolol Tar Tab USP 50mg 100 UnTS,Metoprolol Tartrate (Uncoated),2025-02,2025-03,28416.0,32.0,Sufficient
40514,Bisoprolol Fum tab USP 10mg 30,Bisoprolol Fumarate,2025-05,2025-06,1704.0,30.0,Sufficient
40705,Sildenafil Tab USP 50mg 1000,Sildenafil Citrate,2025-01,2025-02,576.0,26.9333333333333,Sufficient
40705,Sildenafil Tab USP 50mg 1000,Sildenafil Citrate,2024-12,2025-01,576.0,26.9333333333333,Sufficient
40705,Sildenafil Tab USP 50mg 1000,Sildenafil Citrate,2025-02,2025-03,576.0,26.9333333333333,Sufficient
40514,Bisoprolol Fum tab USP 10mg 30,Bisoprolol Fumarate,2025-02,2025-03,1704.0,26.0,Sufficient
40514,Bisoprolol Fum tab USP 10mg 30,Bisoprolol Fumarate,2025-04,2025-05,1704.0,26.0,Sufficient
40514,Bisoprolol Fum tab USP 10mg 30,Bisoprolol Fumarate,2025-03,2025-04,1704.0,26.0,Sufficient
40866,Loperamide HCL Cap USP 2mg 500,Loperamide Caps,2025-03,2025-04,156.0,16.0,Sufficient
40489,Carbi + Levo tab USP 10/100mg 1000,Carbidopa and Levdopa Tab,2024-11,2024-12,1464.0,16.0,Sufficient
40866,Loperamide HCL Cap USP 2mg 500,Loperamide Caps,2025-04,2025-05,156.0,16.0,Sufficient
40866,Loperamide HCL Cap USP 2mg 500,Loperamide Caps,2025-05,2025-06,156.0,16.0,Sufficient
40817,Carbi + Levo tab USP 10/100mg 500,Carbidopa and Levdopa Tab,2025-05,2025-06,1644.0,12.0,Sufficient
40817,Carbi + Levo tab USP 10/100mg 500,Carbidopa and Levdopa Tab,2025-03,2025-04,1644.0,12.0,Sufficient
40817,Carbi + Levo tab USP 10/100mg 500,Carbidopa and Levdopa Tab,2025-04,2025-05,1644.0,12.0,Sufficient
40603,Amitriptyline HCl Tab USP 10mg 1000,Amitriptyline,2024-11,2024-12,2952.0,9.0,Sufficient
40475,Carbi + Levo ER Tab USP 50/200mg 100,Carbidopa and Levdopa ER Tab,2024-12,2025-01,13704.0,4.0,Sufficient
40815,Potassium Chl ER Tab USP 10mEq 500 AB3,Potassium Chloride ER,2025-04,2025-06,1176.0,4.0,Sufficient
40606,Amitriptyline HCl Tab USP 50mg 100,Amitriptyline,2025-05,2025-06,4680.0,2.0,Sufficient
40600,Amitriptyline HCl Tab USP 10mg 100,Amitriptyline,2025-04,2025-05,12648.0,2.0,Sufficient
40900,Acyclovir OSP USP 200mg/5ml 473 HD US,Acyclovir Suspension,2024-12,2025-01,3390.0,2.0,Sufficient
41155,Ivermectin Tab USP 6mg 2X10,Ivermectin Tab,2025-05,2025-06,6957.0,2.0,Sufficient
41155,Ivermectin Tab USP 6mg 2X10,Ivermectin Tab,2025-04,2025-05,6957.0,2.0,Sufficient
40604,Amitriptyline HCl Tab USP 25mg 100,Amitriptyline,2025-04,2025-05,2544.0,2.0,Sufficient
41155,Ivermectin Tab USP 6mg 2X10,Ivermectin Tab,2025-03,2025-04,6957.0,2.0,Sufficient
40604,Amitriptyline HCl Tab USP 25mg 100,Amitriptyline,2025-05,2025-06,2544.0,2.0,Sufficient
40817,Carbi + Levo tab USP 10/100mg 500,Carbidopa and Levdopa Tab,2024-11,2024-12,1644.0,2.0,Sufficient
40600,Amitriptyline HCl Tab USP 10mg 100,Amitriptyline,2025-05,2025-06,12648.0,2.0,Sufficient
40606,Amitriptyline HCl Tab USP 50mg 100,Amitriptyline,2025-04,2025-05,4680.0,2.0,Sufficient
40815,Potassium Chl ER Tab USP 10mEq 500 AB3,Potassium Chloride ER,2024-11,2024-12,1176.0,2.0,Sufficient
40647,Lamotrigine Tab USP 200 mg 60,Lamotrigine IR,2025-03,2025-04,1824.0,0.0,Sufficient
40154,Diclofenac Sod DR Tab USP 50mg 1000,Diclofenac Sodium Tab,2025-03,2025-04,1428.0,0.0,Sufficient
40216,Isosorbide Dinitrate Tab USP 30mg 1000,Isosorbide DN,2025-03,2025-04,396.0,0.0,Sufficient
40441,Isosorbide Dinitrate Tab USP 5mg 1000,Isosorbide DN,2024-12,2025-03,204.0,0.0,Sufficient
40441,Isosorbide Dinitrate Tab USP 5mg 1000,Isosorbide DN,2025-03,2025-05,204.0,0.0,Sufficient
40474,Carbi + Levo ER Tab USP 50/200mg 30,Carbidopa and Levdopa ER Tab,2025-03,2025-04,120.0,0.0,Sufficient
40485,Carbi + Levo tab USP 25/250mg 100,Carbidopa and Levdopa Tab,2025-03,2025-04,12120.0,0.0,Sufficient
40485,Carbi + Levo tab USP 25/250mg 100,Carbidopa and Levdopa Tab,2025-04,2025-05,12120.0,0.0,Sufficient
40489,Carbi + Levo tab USP 10/100mg 1000,Carbidopa and Levdopa Tab,2024-12,2025-03,1464.0,0.0,Sufficient
40491,Carbi + Levo tab USP 25/100mg 100,Carbidopa and Levdopa Tab,2025-03,2025-04,36240.0,0.0,Sufficient
40491,Carbi + Levo tab USP 25/100mg 100,Carbidopa and Levdopa Tab,2025-04,2025-05,36240.0,0.0,Sufficient
40589,Gabapentin Tab USP 800mg 500,Gabapentin Tab,2025-03,2025-04,0.0,0.0,Sufficient
40639,Lamotrigine Tab USP 25mg 100,Lamotrigine IR,2025-03,2025-04,0.0,0.0,Sufficient
40640,Lamotrigine Tab USP 25mg 500,Lamotrigine IR,2025-03,2025-04,0.0,0.0,Sufficient
40641,Lamotrigine Tab Usp 25 mg 1000,Lamotrigine IR,2025-03,2025-04,0.0,0.0,Sufficient
40642,Lamotrigine Tab USP 100 mg 100,Lamotrigine IR,2025-03,2025-04,0.0,0.0,Sufficient
40642,Lamotrigine Tab USP 100 mg 100,Lamotrigine IR,2025-04,2025-05,0.0,0.0,Sufficient
40643,Lamotrigine Tab USP 100 mg 500,Lamotrigine IR,2025-03,2025-04,6708.0,0.0,Sufficient
40643,Lamotrigine Tab USP 100 mg 500,Lamotrigine IR,2025-04,2025-05,6708.0,0.0,Sufficient
40644,Lamotrigine Tab USP 100 mg 1000,Lamotrigine IR,2025-03,2025-04,0.0,0.0,Sufficient
40646,Lamotrigine Tab USP 150 mg 500,Lamotrigine IR,2025-02,2025-03,0.0,0.0,Sufficient
40646,Lamotrigine Tab USP 150 mg 500,Lamotrigine IR,2025-03,2025-04,0.0,0.0,Sufficient
40646,Lamotrigine Tab USP 150 mg 500,Lamotrigine IR,2025-04,2025-05,0.0,0.0,Sufficient
40647,Lamotrigine Tab USP 200 mg 60,Lamotrigine IR,2025-04,2025-05,1824.0,0.0,Sufficient
40648,Lamotrigine Tab USP 200 mg 500,Lamotrigine IR,2025-03,2025-04,0.0,0.0,Sufficient
40652,Metoprolol Tar tab USP 25mg 100,Metoprolol Tartrate,2025-03,2025-04,27627.0,0.0,Sufficient
40652,Metoprolol Tar tab USP 25mg 100,Metoprolol Tartrate,2025-04,2025-05,27627.0,0.0,Sufficient
40653,Metoprolol Tar Tab USP 25mg 1000,Metoprolol Tartrate,2025-03,2025-04,204.0,0.0,Sufficient
40654,Metoprolol Tar Tab USP 50mg 100,Metoprolol Tartrate,2025-03,2025-04,23160.0,0.0,Sufficient
40655,Metoprolol Tar Tab USP 50mg 1000,Metoprolol Tartrate,2025-03,2025-04,373.0,0.0,Sufficient
40655,Metoprolol Tar Tab USP 50mg 1000,Metoprolol Tartrate,2025-04,2025-05,373.0,0.0,Sufficient
40656,Metoprolol Tar Tab USP100mg 100,Metoprolol Tartrate,2025-03,2025-04,144.0,0.0,Sufficient
40656,Metoprolol Tar Tab USP100mg 100,Metoprolol Tartrate,2025-04,2025-05,144.0,0.0,Sufficient
40657,Metoprolol Tar Tab USP100mg 1000,Metoprolol Tartrate,2025-03,2025-04,3396.0,0.0,Sufficient
40657,Metoprolol Tar Tab USP100mg 1000,Metoprolol Tartrate,2025-04,2025-05,3396.0,0.0,Sufficient
40707,Metoprolol Tar Tab USP 25mg 500,Metoprolol Tartrate,2025-03,2025-04,176.0,0.0,Sufficient
40781,Bisoprolol Fum Tab USP 5 mg 30,Bisoprolol Fumarate,2025-02,2025-03,6960.0,0.0,Sufficient
40781,Bisoprolol Fum Tab USP 5 mg 30,Bisoprolol Fumarate,2025-03,2025-04,6960.0,0.0,Sufficient
40815,Potassium Chl ER Tab USP 10mEq 500 AB3,Potassium Chloride ER,2024-12,2025-03,1176.0,0.0,Sufficient
40815,Potassium Chl ER Tab USP 10mEq 500 AB3,Potassium Chloride ER,2025-03,2025-04,1176.0,0.0,Sufficient
40817,Carbi + Levo tab USP 10/100mg 500,Carbidopa and Levdopa Tab,2024-12,2025-03,1644.0,0.0,Sufficient
40832,Carbi + Levo tab USP 25/100mg 500,Carbidopa and Levdopa Tab,2025-03,2025-04,60.0,0.0,Sufficient
40832,Carbi + Levo tab USP 25/100mg 500,Carbidopa and Levdopa Tab,2025-04,2025-05,60.0,0.0,Sufficient
40833,Carbi + Levo tab USP 25/250mg 500,Carbidopa and Levdopa Tab,2025-03,2025-04,96.0,0.0,Sufficient
40833,Carbi + Levo tab USP 25/250mg 500,Carbidopa and Levdopa Tab,2025-04,2025-05,96.0,0.0,Sufficient
40866,Loperamide HCL Cap USP 2mg 500,Loperamide Caps,2025-02,2025-03,156.0,0.0,Sufficient
40873,Gabapentin Tab USP 600mg 100,Gabapentin Tab,2025-03,2025-04,0.0,0.0,Sufficient
40874,Gabapentin Tab USP 800mg 100,Gabapentin Tab,2025-03,2025-05,0.0,0.0,Sufficient
