player_name,score_value,category
Jack William,,Home Runs
Steven,,Home Runs
David Alan,,Home Runs
James Clayton,,Home Runs
John,,Home Runs
Melido Turpen Gross,,Home Runs
Adam Charles,,Home Runs
Daniel Joseph,,Home Runs
Daniel Thomas,,Home Runs
Eric Vaughn,,Home Runs
Mark Steven,,Home Runs
Dennis Clay,,Home Runs
Daniel Raymond,,Home Runs
Dennis Lee,,Home Runs
Jerry Maxwell,,Home Runs
Jerry,,Home Runs
Richard Alan,,Home Runs
Jose Antonio,,Home Runs
Reggie Blake,,Home Runs
Jeffrey Mark,,Home Runs
Jeffrey Lee,,Home Runs
Bret William,,Home Runs
Daniel Ernest,,Home Runs
David Joseph,,Home Runs
Kenneth Marvin,,Home Runs
Raymond Mark,,Home Runs
Jeffrey Doyle,,Home Runs
Stephen Mack,,Home Runs
Robert Charles,,Home Runs
Robert Charles,,Home Runs
Billy Mike,,Home Runs
LeRoy Purdy,,Home Runs
David Earl,,Home Runs
David Keith,,Home Runs
Robert Lyle,,Home Runs
Timothy Paul,,Home Runs
Lester Paul,,Home Runs
Donald Howard,,Home Runs
Forest Gregory,,Home Runs
Frank Daryl,,Home Runs
Robert Alan,,Home Runs
Roy Justin,,Home Runs
Steven Russell,,Home Runs
Michael Andrew,,Home Runs
Edward John,,Home Runs
Frank John,,Home Runs
Thomas David,,Home Runs
Roy Duane,,Home Runs
William Edward,,Home Runs
David Lee,,Home Runs
William Carl,,Home Runs
Mark Alan,,Home Runs
Mitchell Steven,,Home Runs
Frank Lee,,Home Runs
Michael Atwater,,Home Runs
Robert John,,Home Runs
Richard Martin,,Home Runs
Donald William,,Home Runs
Doyle Lafayette,,Home Runs
Neil Patrick,,Home Runs
Allan Lee,,Home Runs
Richard Arlen,,Home Runs
Luis Antonio,,Home Runs
Donald Glenn,,Home Runs
Scott Alan,,Home Runs
Charles Douglas,,Home Runs
Jeffrey Scott,,Home Runs
Michael Scott,,Home Runs
Floyd Franklin,,Home Runs
Jose Joaquin,,Home Runs
Karl Jon,,Home Runs
Michael Lawrence,,Home Runs
Jeffrey Scott,,Home Runs
Harry Ralston,,Home Runs
Harry Ralston,,Home Runs
Rik Aalbert,,Home Runs
Michael James,,Home Runs
Michael James,,Home Runs
Thomas Edward,,Home Runs
Richard Albert,,Home Runs
Christopher Louis,,Home Runs
Dennis Ray,,Home Runs
James Kevin,,Home Runs
DeWayne Allison,,Home Runs
Todd Edward,,Home Runs
Gregory James,,Home Runs
Michael Thomas,,Home Runs
John Robert,,Home Runs
Thomas Caesar,,Home Runs
Steven Norman,,Home Runs
Antonio Jose,,Home Runs
Jose Isabel,,Home Runs
John Joseph,,Home Runs
James,,Home Runs
Terry Lee,,Home Runs
Mark Alan,,Home Runs
Patrick Brian,,Home Runs
William Roger,,Home Runs
Christopher Allen,,Home Runs
Michael Horace,,Home Runs
Sherman Stanley,,Home Runs
James Bernard,,Home Runs
Charles Robert,,Home Runs
Zachary Quinn,,Home Runs
Stephen Thomas,,Home Runs
Joel Clark,,Home Runs
John Kirk,,Home Runs
George Earl,,Home Runs
Jeffrey Linden,,Home Runs
Jose Luis,,Home Runs
Gordon Lee,,Home Runs
Frank Lawrence,,Home Runs
Richard Elliott,,Home Runs
Dennis Lee,,Home Runs
Mark Anthony,,Home Runs
David William,,Home Runs
Steven Clark,,Home Runs
John Edward,,Home Runs
Steven Michael,,Home Runs
Thomas Carson,,Home Runs
Michael Kendall,,Home Runs
Emilio Antonio,,Home Runs
Henry Eugene,,Home Runs
Wesley Brian,,Home Runs
Jerry Don,,Home Runs
Donald Thomas,,Home Runs
Thomas,,Home Runs
Cecilio,,Home Runs
Mark Steven,,Home Runs
Arthur Lee,,Home Runs
Jose Alberto,,Home Runs
John Gabriel,,Home Runs
Erik Brian,,Home Runs
Peter Thomas,,Home Runs
Bradley David,,Home Runs
Raymond Alton,,Home Runs
Donald Elliott,,Home Runs
Thomas Anthony,,Home Runs
Michael Alan,,Home Runs
Dwayne Allen,,Home Runs
Guillermo,,Home Runs
Teodoro Valenzuela,,Home Runs
Shawn Patrick,,Home Runs
Frederick Wayne,,Home Runs
Ricky Neal,,Home Runs
Charles Oliver,,Home Runs
Charles Lynn,,Home Runs
Mark Lawrence,,Home Runs
Bruce Vee,,Home Runs
Michael Ray,,Home Runs
Thomas Edward,,Home Runs
Barry Louis,,Home Runs
Odell,,Home Runs
Jeffrey Patrick,,Home Runs
James Edward,,Home Runs
Paul Nelson,,Home Runs
Eric Steven,,Home Runs
Mark Richard,,Home Runs
Raymond Allen,,Home Runs
Dennis Patrick,,Home Runs
Mark Edward,,Home Runs
David Jeffrey,,Home Runs
William Alan,,Home Runs
Jack Thomas,,Home Runs
Charles William,,Home Runs
Mark Owen,,Home Runs
Charles Louis,,Home Runs
Alois Terry,,Home Runs
William Douglas,,Home Runs
Vance Odell,,Home Runs
Rafael Urbano,,Home Runs
Ravelo,,Home Runs
Felix Anthony,,Home Runs
Michael Paul,,Home Runs
Scott Francis,,Home Runs
Thomas Michael,,Home Runs
Kirk Edward,,Home Runs
Jack Burns,,Home Runs
Scott Houston,,Home Runs
Robert,,Home Runs
Gregory Brian,,Home Runs
Paul Thomas,,Home Runs
Dale Robert,,Home Runs
Dale Robert,,Home Runs
Richard,,Home Runs
Michael Wayne,,Home Runs
Michael Thomas,,Home Runs
Jeffrey Joseph,,Home Runs
Rodney Lea,,Home Runs
Thomas Edward,,Home Runs
Joseph Franklin,,Home Runs
Jeffrey Scott,,Home Runs
Juan Manuel,,Home Runs
Dickie Ray,,Home Runs
Edwin,,Home Runs
Jose,,Home Runs
Greggory William,,Home Runs
David Alan,,Home Runs
Donn Steven,,Home Runs
Kenneth Brian,,Home Runs
John,,Home Runs
Hipolito,,Home Runs
Oswald Jose,,Home Runs
Melido Turpen Gross,,Home Runs
Jonathan Samuel,,Home Runs
Adam Charles,,Home Runs
Daniel Joseph,,Home Runs
Daniel Thomas,,Home Runs
Eric Vaughn,,Home Runs
Mark Steven,,Home Runs
Dennis Clay,,Home Runs
Ted Henry,,Home Runs
Ted Henry,,Home Runs
Daniel Raymond,,Home Runs
Jeffrey James,,Home Runs
Jerry,,Home Runs
David Allan,,Home Runs
Jeffrey Mark,,Home Runs
Michael Joseph,,Home Runs
Ricardo,,Home Runs
Steven Allen,,Home Runs
Mark Joseph,,Home Runs
Bret William,,Home Runs
Israel,,Home Runs
William Joseph,,Home Runs
Curtis Montague,,Home Runs
David Joseph,,Home Runs
Michael Ralph,,Home Runs
Rodney Grant,,Home Runs
William Steven,,Home Runs
Jose Altagracia,,Home Runs
Jeffrey Doyle,,Home Runs
Jeffrey Thomas,,Home Runs
Stephen Mack,,Home Runs
Douglas Randall,,Home Runs
Lee Arthur,,Home Runs
Billy Mike,,Home Runs
LeRoy Purdy,,Home Runs
Julio Cesar,,Home Runs
Robert William,,Home Runs
David Earl,,Home Runs
Timothy Paul,,Home Runs
Todd Vernon,,Home Runs
Lester Paul,,Home Runs
William Charles,,Home Runs
Forest Gregory,,Home Runs
Frank Daryl,,Home Runs
Terry Derrell,,Home Runs
Charles Walter,,Home Runs
Robert Thomas,,Home Runs
Mark Anthony,,Home Runs
Jay Lindsey,,Home Runs
Freddie Lee,,Home Runs
John Howard,,Home Runs
Steven Russell,,Home Runs
Michael Andrew,,Home Runs
Edward John,,Home Runs
DeWayne Mathew,,Home Runs
Michael Charles,,Home Runs
Gene Winston,,Home Runs
Roy Duane,,Home Runs
Robert Lynn,,Home Runs
David Lee,,Home Runs
William Carl,,Home Runs
Carl Blake,,Home Runs
Mark Alan,,Home Runs
Mitchell Steven,,Home Runs
Frank Lee,,Home Runs
Stephen Douglas,,Home Runs
James Francis,,Home Runs
Robert Andrew,,Home Runs
Michael Atwater,,Home Runs
Robert John,,Home Runs
Richard Martin,,Home Runs
Curtis Allen,,Home Runs
James Anthony,,Home Runs
James Justin,,Home Runs
Richard Warren,,Home Runs
Darrel Wayne,,Home Runs
Jay Robert,,Home Runs
Doyle Lafayette,,Home Runs
Neil Patrick,,Home Runs
Wilson Eduardo,,Home Runs
Robert Kevin,,Home Runs
Luis Antonio,,Home Runs
Bradley James,,Home Runs
Keith Rowe,,Home Runs
Donald Glenn,,Home Runs
Scott Alan,,Home Runs
Jeffrey Scott,,Home Runs
Michael Scott,,Home Runs
Floyd Franklin,,Home Runs
John David,,Home Runs
Jose Joaquin,,Home Runs
Charles David,,Home Runs
Michael Lawrence,,Home Runs
Jeffrey Scott,,Home Runs
Harry Ralston,,Home Runs
Rik Aalbert,,Home Runs
Randy Walter,,Home Runs
Michael James,,Home Runs
Thomas Edward,,Home Runs
Christopher Louis,,Home Runs
Dennis Ray,,Home Runs
James Kevin,,Home Runs
Robert Gordon,,Home Runs
DeWayne Allison,,Home Runs
Gregory James,,Home Runs
Michael Thomas,,Home Runs
John Robert,,Home Runs
Thomas Caesar,,Home Runs
Charles Douglas,,Home Runs
Antonio Jose,,Home Runs
John Joseph,,Home Runs
Stanley Marten,,Home Runs
Terry Lee,,Home Runs
William Roger,,Home Runs
Bryan Richard,,Home Runs
Keith Martin,,Home Runs
Michael Horace,,Home Runs
Sherman Stanley,,Home Runs
James Bernard,,Home Runs
Steven Ray,,Home Runs
Steven Brent,,Home Runs
Robert Banks,,Home Runs
John Kirk,,Home Runs
George Earl,,Home Runs
Steven Kennon,,Home Runs
William Chester,,Home Runs
Jose Luis,,Home Runs
Luis Antonio,,Home Runs
John Robert,,Home Runs
Richard Elliott,,Home Runs
Richard Elliott,,Home Runs
Brian Andrew,,Home Runs
Michael Dennis,,Home Runs
Michael Lawrence,,Home Runs
David William,,Home Runs
John Edward,,Home Runs
Steven Michael,,Home Runs
Michael Lee,,Home Runs
Charles Edward,,Home Runs
Michael Kendall,,Home Runs
William Patrick,,Home Runs
Wesley Brian,,Home Runs
Paul Marshall,,Home Runs
Jerry Don,,Home Runs
German Jose,,Home Runs
Thomas,,Home Runs
Richard Michael,,Home Runs
Mauro Paul,,Home Runs
Mark Steven,,Home Runs
Mark Andrew,,Home Runs
Andrew Clark,,Home Runs
Erik Brian,,Home Runs
John Graydon,,Home Runs
Peter Thomas,,Home Runs
Greg Allen,,Home Runs
Bryan Stanley,,Home Runs
Bradley David,,Home Runs
Bradley David,,Home Runs
Guillermo,,Home Runs
Francis Xavier,,Home Runs
Eric Paul,,Home Runs
James Gregory,,Home Runs
Teodoro Valenzuela,,Home Runs
Shawn Patrick,,Home Runs
Brian Scott,,Home Runs
Shawn Leroy,,Home Runs
Brian John,,Home Runs
Frederick Wayne,,Home Runs
Charles Oliver,,Home Runs
Mark Lawrence,,Home Runs
Michael Ray,,Home Runs
James Michael,,Home Runs
David Wayne,,Home Runs
Randall David,,Home Runs
Thomas Edward,,Home Runs
Barry Louis,,Home Runs
Douglas Reid,,Home Runs
James Condia,,Home Runs
Jeffrey Patrick,,Home Runs
James Edward,,Home Runs
Eric Steven,,Home Runs
Raymond Allen,,Home Runs
Dennis Patrick,,Home Runs
Mark Edward,,Home Runs
David Jeffrey,,Home Runs
Terry Hester,,Home Runs
Charles Louis,,Home Runs
Alois Terry,,Home Runs
Alois Terry,,Home Runs
William Douglas,,Home Runs
Vance Odell,,Home Runs
Richard Fred,,Home Runs
Thomas Michael,,Home Runs
Kirk Edward,,Home Runs
Robert Craig,,Home Runs
Larry Benard,,Home Runs
Joe Craig,,Home Runs
Larry Dean,,Home Runs
Gary Roger,,Home Runs
Robert,,Home Runs
Gregory Brian,,Home Runs
Paul Thomas,,Home Runs
Kevin Paul,,Home Runs
Richard,,Home Runs
Michael Wayne,,Home Runs
John Scott,,Home Runs
Jamie,,Home Runs
Robert Albert,,Home Runs
Jeffrey Joseph,,Home Runs
Jaime,,Home Runs
Rodney Lea,,Home Runs
Thomas Edward,,Home Runs
Randall William,,Home Runs
Jose,,Home Runs
Steven Robert,,Home Runs
Jesse Russell,,Home Runs
David Alan,,Home Runs
Donn Steven,,Home Runs
David William,,Home Runs
James Clayton,,Home Runs
Kenneth Brian,,Home Runs
Ramon Arturo,,Home Runs
Melido Turpen Gross,,Home Runs
Adam Charles,,Home Runs
Jeffrey Allen,,Home Runs
Daniel Joseph,,Home Runs
Daniel Thomas,,Home Runs
Dennis Clay,,Home Runs
Joseph Walter,,Home Runs
Shane William,,Home Runs
Jerry Maxwell,,Home Runs
Jerry,,Home Runs
Jerry,,Home Runs
Kevin D.,,Home Runs
Michael Joseph,,Home Runs
Kenneth Scott,,Home Runs
Steven Allen,,Home Runs
Jeffrey Lee,,Home Runs
Lynn Nolan,,Home Runs
Alex Anthony,,Home Runs
Curtis Montague,,Home Runs
David Joseph,,Home Runs
Michael Ralph,,Home Runs
Donald Arthur,,Home Runs
Rudy Caballero,,Home Runs
William Steven,,Home Runs
Jose Altagracia,,Home Runs
Stephen Mack,,Home Runs
Joseph Douglas,,Home Runs
Lee Arthur,,Home Runs
Billy Mike,,Home Runs
Michael Anthony,,Home Runs
Brian Robert,,Home Runs
Julio Cesar,,Home Runs
Robert William,,Home Runs
Randy Anthony,,Home Runs
David Keith,,Home Runs
David Andrew,,Home Runs
Timothy Paul,,Home Runs
Todd Vernon,,Home Runs
William Charles,,Home Runs
Forest Gregory,,Home Runs
Frank Daryl,,Home Runs
Kevin Ray,,Home Runs
Charles Walter,,Home Runs
Robert Thomas,,Home Runs
Mark Anthony,,Home Runs
Jay Lindsey,,Home Runs
Steven Russell,,Home Runs
Michael Andrew,,Home Runs
Byron Lee,,Home Runs
Randolph Ruhland,,Home Runs
William Edward,,Home Runs
Robert Lynn,,Home Runs
David Lee,,Home Runs
David Lee,,Home Runs
Michael Lee,,Home Runs
Kevin Dean,,Home Runs
Frank Lee,,Home Runs
Paul Richard,,Home Runs
Robert Andrew,,Home Runs
Michael Atwater,,Home Runs
Edward David,,Home Runs
Richard Martin,,Home Runs
Curtis Allen,,Home Runs
Matthew John,,Home Runs
Clinton Wayne,,Home Runs
James Anthony,,Home Runs
Paul David,,Home Runs
James Justin,,Home Runs
Steven Thomas,,Home Runs
Scott Phillip,,Home Runs
Jay Robert,,Home Runs
Gerald Paul,,Home Runs
Allan Lee,,Home Runs
Larry Eugene,,Home Runs
Robert Kevin,,Home Runs
Luis Antonio,,Home Runs
Donald Glenn,,Home Runs
Scott Alan,,Home Runs
Jeffrey Scott,,Home Runs
Jay Scott,,Home Runs
Michael Scott,,Home Runs
Jose Joaquin,,Home Runs
Kevin Gerard,,Home Runs
Juan Bautista,,Home Runs
Joseph Anthony,,Home Runs
Harry Ralston,,Home Runs
Harry Ralston,,Home Runs
William Allen,,Home Runs
Rik Aalbert,,Home Runs
Michael James,,Home Runs
Brian Edward,,Home Runs
Thomas Edward,,Home Runs
Daniel Hugh,,Home Runs
Christopher Louis,,Home Runs
Kevin Dewayne,,Home Runs
David Allen,,Home Runs
Gregory James,,Home Runs
James Marcus,,Home Runs
John Robert,,Home Runs
Thomas Caesar,,Home Runs
Michael Lee,,Home Runs
Charles Douglas,,Home Runs
Lawrence Paul,,Home Runs
John Joseph,,Home Runs
Scott Michael,,Home Runs
Bryan Donald,,Home Runs
Mark Alan,,Home Runs
William Roger,,Home Runs
Christopher Allen,,Home Runs
Keith Martin,,Home Runs
Sherman Stanley,,Home Runs
Steven Ray,,Home Runs
Steven Brent,,Home Runs
Mark William,,Home Runs
George Earl,,Home Runs
Richard Anthony,,Home Runs
John Robert,,Home Runs
Richard Elliott,,Home Runs
Timothy Darnell,,Home Runs
Brian Andrew,,Home Runs
Gary Louis,,Home Runs
Thomas Patrick,,Home Runs
Wayne Maurice,,Home Runs
Mark Anthony,,Home Runs
David William,,Home Runs
Narciso Chicho,,Home Runs
Luis Martin Lora,,Home Runs
Scott Gavin,,Home Runs
John Edward,,Home Runs
Steven Michael,,Home Runs
Alexander,,Home Runs
Michael Lee,,Home Runs
Thomas Carson,,Home Runs
William Peter,,Home Runs
Charles Edward,,Home Runs
Michael Kendall,,Home Runs
Emilio Antonio,,Home Runs
William Patrick,,Home Runs
Richard Aron,,Home Runs
Michael James,,Home Runs
Wesley Brian,,Home Runs
Paul Marshall,,Home Runs
Thomas Bradford,,Home Runs
Jerry Don,,Home Runs
Mauro Paul,,Home Runs
Joseph Milton,,Home Runs
Jeffrey Edward,,Home Runs
Cecilio,,Home Runs
Mark Steven,,Home Runs
Arthur Lee,,Home Runs
Mark Andrew,,Home Runs
John Gabriel,,Home Runs
Erik Brian,,Home Runs
Peter Thomas,,Home Runs
Tyrone Eugene,,Home Runs
Greg Allen,,Home Runs
Bryan Stanley,,Home Runs
Melton Andrew,,Home Runs
Thomas Anthony,,Home Runs
Joseph Thomas,,Home Runs
Eric Paul,,Home Runs
James Gregory,,Home Runs
Kevin John,,Home Runs
Teodoro Valenzuela,,Home Runs
Shawn Patrick,,Home Runs
Brian John,,Home Runs
John Nicklaus,,Home Runs
Charles Oliver,,Home Runs
Daryl Keith,,Home Runs
David Wayne,,Home Runs
Randall David,,Home Runs
Barry Louis,,Home Runs
Douglas Reid,,Home Runs
James Condia,,Home Runs
Jeffrey Patrick,,Home Runs
James Edward,,Home Runs
Dana Ervin,,Home Runs
Paul Nelson,,Home Runs
Eric Steven,,Home Runs
Matthew Roy,,Home Runs
Brent Bradley,,Home Runs
Mark Richard,,Home Runs
William Culp,,Home Runs
Jerry Scott,,Home Runs
Dennis Patrick,,Home Runs
Mark Edward,,Home Runs
David Jeffrey,,Home Runs
Terry Hester,,Home Runs
Mark Owen,,Home Runs
John William,,Home Runs
Alois Terry,,Home Runs
Mark Edward,,Home Runs
Scott Allen,,Home Runs
William Douglas,,Home Runs
Vance Odell,,Home Runs
Richard Fred,,Home Runs
Rafael Urbano,,Home Runs
Robert Joseph,,Home Runs
Julio Segundo,,Home Runs
Carlos Cesar,,Home Runs
Ramon,,Home Runs
Kirk Edward,,Home Runs
Robert Craig,,Home Runs
Lance Graye,,Home Runs
Lance Graye,,Home Runs
Larry Benard,,Home Runs
Jack Burns,,Home Runs
Andrew Joseph,,Home Runs
Joe Craig,,Home Runs
Larry Dean,,Home Runs
Scott Howard,,Home Runs
Jose Luis,,Home Runs
Jose Ramon Nova,,Home Runs
Gary Roger,,Home Runs
Robert,,Home Runs
Alan Bernard,,Home Runs
Gregory Brian,,Home Runs
Paul Thomas,,Home Runs
John Kyle,,Home Runs
Richard,,Home Runs
Jeffrey Thomas,,Home Runs
Michael Wayne,,Home Runs
John Scott,,Home Runs
Jamie,,Home Runs
Robert Albert,,Home Runs
Charles Harrison,,Home Runs
Jaime,,Home Runs
Rodney Lea,,Home Runs
Albert Samuel,,Home Runs
Randall William,,Home Runs
Edwin,,Home Runs
Steven Robert,,Home Runs
Greggory William,,Home Runs
Jesse Russell,,Home Runs
David Alan,,Home Runs
Donn Steven,,Home Runs
James Clayton,,Home Runs
Kenneth Brian,,Home Runs
Melido Turpen Gross,,Home Runs
Pascual Gross,,Home Runs
Adam Charles,,Home Runs
Daniel Thomas,,Home Runs
Eric Vaughn,,Home Runs
Dennis Clay,,Home Runs
Dennis Clay,,Home Runs
Joseph Walter,,Home Runs
Scott David,,Home Runs
Jeffrey James,,Home Runs
Jerry Maxwell,,Home Runs
Jerry Maxwell,,Home Runs
Jeffrey Scott,,Home Runs
David Allan,,Home Runs
Kevin D.,,Home Runs
Jeffrey Daniel,,Home Runs
Jeffrey Mark,,Home Runs
Michael Joseph,,Home Runs
Steven Allen,,Home Runs
Jeffrey Lee,,Home Runs
Lynn Nolan,,Home Runs
Bret William,,Home Runs
Israel,,Home Runs
Curtis Montague,,Home Runs
Michael Scott,,Home Runs
Rudy Caballero,,Home Runs
William Steven,,Home Runs
Robert Bush,,Home Runs
Jeffrey Lee,,Home Runs
Daryl Clinton,,Home Runs
Lee Arthur,,Home Runs
Michael Anthony,,Home Runs
LeRoy Purdy,,Home Runs
David Andrew,,Home Runs
Melvin Leon,,Home Runs
Todd Vernon,,Home Runs
Russell Howard,,Home Runs
William Charles,,Home Runs
Forest Gregory,,Home Runs
Frank Daryl,,Home Runs
Kevin Ray,,Home Runs
Donald Clyde,,Home Runs
Anthony Charles,,Home Runs
Charles Walter,,Home Runs
Robert Thomas,,Home Runs
Jay Lindsey,,Home Runs
Efrain Antonio,,Home Runs
Sergio Sanchez,,Home Runs
Randolph Ruhland,,Home Runs
Hector Raul Guerrero,,Home Runs
Michael Charles,,Home Runs
Steven Lee,,Home Runs
Robert Colby,,Home Runs
Roy Duane,,Home Runs
Gary Anthony,,Home Runs
William Edward,,Home Runs
Robert Lynn,,Home Runs
David Lee,,Home Runs
David Lee,,Home Runs
Michael Lee,,Home Runs
Kevin Dean,,Home Runs
Mark Alan,,Home Runs
Frank Lee,,Home Runs
Michael Atwater,,Home Runs
Michael Atwater,,Home Runs
Richard Martin,,Home Runs
Clifford Raphael,,Home Runs
Matthew John,,Home Runs
James Anthony,,Home Runs
Lawrence Kyle,,Home Runs
James Justin,,Home Runs
Scott Phillip,,Home Runs
Gerald Paul,,Home Runs
Wilson Eduardo,,Home Runs
Robert Kevin,,Home Runs
Luis Antonio,,Home Runs
Bradley James,,Home Runs
Donald Glenn,,Home Runs
James Parker,,Home Runs
Scott Alan,,Home Runs
Jeffrey Scott,,Home Runs
Michael Scott,,Home Runs
Willie Anthony,,Home Runs
Floyd Franklin,,Home Runs
John David,,Home Runs
Jose Joaquin,,Home Runs
Christopher Charles,,Home Runs
Stephen Wayne,,Home Runs
Eric Alvin,,Home Runs
Joseph Anthony,,Home Runs
William Allen,,Home Runs
Michael James,,Home Runs
Thomas Edward,,Home Runs
Christopher Louis,,Home Runs
Denis,,Home Runs
Denis,,Home Runs
Dennis Ray,,Home Runs
John Eric,,Home Runs
James Kevin,,Home Runs
Kevin Dewayne,,Home Runs
David Allen,,Home Runs
Todd Edward,,Home Runs
Gregory James,,Home Runs
Kevin Wade,,Home Runs
Thomas Caesar,,Home Runs
Thomas Caesar,,Home Runs
Jeffrey Allen,,Home Runs
Charles Douglas,,Home Runs
Lawrence Paul,,Home Runs
John Joseph,,Home Runs
Darrin John,,Home Runs
Scott Michael,,Home Runs
Stephen Vincent,,Home Runs
William Roger,,Home Runs
Keith Martin,,Home Runs
Archie Ray,,Home Runs
Steven Ray,,Home Runs
Charles Robert,,Home Runs
Ronald Maurice,,Home Runs
Daniel Wayne,,Home Runs
Mark William,,Home Runs
George Earl,,Home Runs
Kenneth Grant,,Home Runs
Francisco,,Home Runs
Richard Anthony,,Home Runs
John Robert,,Home Runs
Brian Stacy,,Home Runs
Thomas Kent,,Home Runs
Kirk Richard,,Home Runs
Thomas Patrick,,Home Runs
Wayne Maurice,,Home Runs
Bruce Edward,,Home Runs
Mark Anthony,,Home Runs
David William,,Home Runs
Calvin John,,Home Runs
Scott Gavin,,Home Runs
Hector,,Home Runs
Steven Michael,,Home Runs
Alexander,,Home Runs
Michael Lee,,Home Runs
Charles Edward,,Home Runs
David Anthony,,Home Runs
Emilio Antonio,,Home Runs
William Patrick,,Home Runs
Todd Gerard,,Home Runs
Daniel Michael,,Home Runs
Ramon Antonio,,Home Runs
Michael James,,Home Runs
Wesley Brian,,Home Runs
Jerry Don,,Home Runs
Richard Michael,,Home Runs
Mauro Paul,,Home Runs
Joseph Milton,,Home Runs
Jeffrey Edward,,Home Runs
Mark Steven,,Home Runs
Jose Alberto,,Home Runs
Dionini Ramon,,Home Runs
Juan Andres,,Home Runs
Robert David,,Home Runs
John Gabriel,,Home Runs
Erik Brian,,Home Runs
Tyrone Eugene,,Home Runs
Greg Allen,,Home Runs
Reginald Allen,,Home Runs
Melton Andrew,,Home Runs
Melton Andrew,,Home Runs
Thomas Anthony,,Home Runs
Patrick George,,Home Runs
Roberto Manuel,,Home Runs
Joseph Thomas,,Home Runs
James Gregory,,Home Runs
Kevin John,,Home Runs
Teodoro Valenzuela,,Home Runs
Shawn Patrick,,Home Runs
Brian Scott,,Home Runs
Darren Lee,,Home Runs
Vincent Stanley Joseph,,Home Runs
Charles Oliver,,Home Runs
Steven Roy,,Home Runs
James MacGregor,,Home Runs
Michael James,,Home Runs
Daryl Keith,,Home Runs
David Wayne,,Home Runs
William Jeffrey,,Home Runs
Joel Raymond,,Home Runs
Randall David,,Home Runs
Calvin Douglas,,Home Runs
Douglas Reid,,Home Runs
Joseph Stacy,,Home Runs
Jeffrey Patrick,,Home Runs
Scott Andrew,,Home Runs
James Edward,,Home Runs
Dana Ervin,,Home Runs
John Francis,,Home Runs
Paul Nelson,,Home Runs
Eric Steven,,Home Runs
Garland Routhard,,Home Runs
Joseph Charles,,Home Runs
Mark Richard,,Home Runs
Thomas Joseph,,Home Runs
William Culp,,Home Runs
Dennis Patrick,,Home Runs
Mark Edward,,Home Runs
Timothy James,,Home Runs
Mark Owen,,Home Runs
Alois Terry,,Home Runs
Mark Edward,,Home Runs
Scott Allen,,Home Runs
Robert Joseph,,Home Runs
Julio Segundo,,Home Runs
Michael Anthony,,Home Runs
Carlos Cesar,,Home Runs
Barry Paul,,Home Runs
Josias,,Home Runs
Terry Alan,,Home Runs
Kirk Edward,,Home Runs
Robert Craig,,Home Runs
Larry Benard,,Home Runs
Jack Burns,,Home Runs
Andrew Joseph,,Home Runs
Russell Loren,,Home Runs
Robert,,Home Runs
Alan Bernard,,Home Runs
Richard,,Home Runs
Jeffrey Thomas,,Home Runs
John Scott,,Home Runs
Kevin Joseph,,Home Runs
Michael Anthony,,Home Runs
Michael Cole,,Home Runs
Jeffrey Thomas,,Home Runs
Charles Harrison,,Home Runs
Jaime,,Home Runs
Dennis Edward,,Home Runs
Wayland Eugene,,Home Runs
Rodney Lea,,Home Runs
Eric Carl,,Home Runs
Edwin,,Home Runs
Steven Robert,,Home Runs
Jesse Russell,,Home Runs
David Alan,,Home Runs
Donn Steven,,Home Runs
Kenneth Brian,,Home Runs
Melido Turpen Gross,,Home Runs
Pascual Gross,,Home Runs
Mark Joseph,,Home Runs
Daniel Joseph,,Home Runs
Daniel Joseph,,Home Runs
Daniel Thomas,,Home Runs
Eric Vaughn,,Home Runs
Jeffrey Hunter,,Home Runs
James Richard,,Home Runs
Scott David,,Home Runs
Arthur Lee,,Home Runs
Patrick Edward,,Home Runs
Kevin D.,,Home Runs
Jeffrey Daniel,,Home Runs
Jeffrey Mark,,Home Runs
Ronald Dean,,Home Runs
Lynn Nolan,,Home Runs
Bret William,,Home Runs
Scott Douglas,,Home Runs
Daniel Ernest,,Home Runs
Calvin Drew,,Home Runs
Rudy Caballero,,Home Runs
William Steven,,Home Runs
Jeffrey Lee,,Home Runs
LeRoy Purdy,,Home Runs
David Keith,,Home Runs
David Andrew,,Home Runs
Todd Vernon,,Home Runs
Russell Howard,,Home Runs
Forest Gregory,,Home Runs
Kevin Ray,,Home Runs
Wade Eric,,Home Runs
Anthony Charles,,Home Runs
Charles Walter,,Home Runs
Robert Thomas,,Home Runs
Michael August,,Home Runs
Efrain Antonio,,Home Runs
Sergio Sanchez,,Home Runs
Fernando,,Home Runs
Todd Matthew,,Home Runs
Hector Raul Guerrero,,Home Runs
Michael Charles,,Home Runs
Bruce Kenneth,,Home Runs
Steven Lee,,Home Runs
Roy Duane,,Home Runs
John David,,Home Runs
William Edward,,Home Runs
David Lee,,Home Runs
David Lee,,Home Runs
Michael Lee,,Home Runs
Carl Blake,,Home Runs
Mark Alan,,Home Runs
Frank Lee,,Home Runs
Robert Andrew,,Home Runs
Michael Atwater,,Home Runs
Michael David,,Home Runs
Clifford Raphael,,Home Runs
Matthew John,,Home Runs
James Anthony,,Home Runs
Paul David,,Home Runs
Juan Roberto,,Home Runs
Gerald Paul,,Home Runs
Wilson Eduardo,,Home Runs
Robert Kevin,,Home Runs
Luis Antonio,,Home Runs
Jack William,,Home Runs
Bradley James,,Home Runs
James Parker,,Home Runs
